Community,Id,Request,Score1,Score2,Score3,Score4,Score5,TurkId1,TurkId2,TurkId3,TurkId4,TurkId5,Normalized Score
Wikipedia,247167,replied there. should we keep it in that one place for now?,17,9,21,15,13,A233ONYNWKDIYF,A3MN5VOZFQPNZF,A2MWGIVIKOXWYM,A1GK3MPU2HL0C8,A872FSFU7WV6W,0.27500935065755411
Wikipedia,385164,florabase has an entry for this&#44 but no other information.&lt;url&gt; know anything about it?,13,13,13,21,13,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A00613921OIEGJA322163,ANVEDG15GV3QE,-0.12392962408970624
Wikipedia,626091,did you notice his recommendation that you do the same?  let's both take a break&#44 ok?,16,17,14,11,10,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,AYG3MF094634L,A3EJ5TT2ZGBIDA,A2BE71BN177IH3,-0.17395262355607644
Wikipedia,392527,somebody labeled the &#34stenography&#34 images you did for &lt;url&gt; as unverified.  would you midn adding a tag to those&#44 too?,19,21,18,17,17,A6YO9886DY2SC,A1T546143DSJDI,A3CFNUD7VR2E1E,A2LQ33BQ8G259D,A2UBXHCHM2I6IL,0.94702276203204649
Wikipedia,629967,huh? who the hell are you?,6,4,5,1,6,AYG3MF094634L,A1F4D2PZ7NNWTL,A37ADCYLCSB5O2,A38N58BSMTA0BE,A2JKFTV0JXWMI6,-2.8801100284542138
Wikipedia,629964,timpf - i don't see the objectives as mutually exclusive&#44 the previous creation of the suburban rail stubs by others took the content in a direction which i am reinforcing with these edits which fill out the stubs and bring a bit of consistency within the suburban parts of rtil.  prtil could fulfill a similar function for mainline services perhaps?,13,17,16,17,11,A2VMJFBCB921NI,A3LXBP8T6JMY9B,A3EJ5TT2ZGBIDA,A302M81U0HM7RJ,A1F4D2PZ7NNWTL,0.21178883908036578
Wikipedia,376038,could possibly be. have you tagged any of the non-free images for review?,13,14,17,21,16,A2UFD1I8ZO1V4G,AYG3MF094634L,AZ1RJVNOZFIWV,A3TFQK7QK8X6LM,A3L8MJ1C4OEDGV,-0.022541309591680769
Wikipedia,625077,i tried to create a similar map for canada but couldn't get a usable output from the site you used for the australia map. could you create a canadian one?,21,16,17,20,15,A1486XFUE4FA27,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,AC25X12LNYY6Y,A872FSFU7WV6W,0.80731085475563003
Wikipedia,32199,ok&#44 but the army corps should be typed bigger than the brigades. how can i do that if the army corps aren't sections?,13,17,13,13,9,A2UFD1I8ZO1V4G,A2QN0EGBRGJU1M,A1HGJ7P0U12ZH8,A2MWGIVIKOXWYM,A3TFQK7QK8X6LM,-0.2731365608632883
Wikipedia,19524,was the location called amen corner before he bought the shop there ? if not&#44 perhaps the location is named after the shop rather than vice versa ?,13,15,17,16,13,AHH34KPTA2LSS,A26NYABOD7YBW8,A872FSFU7WV6W,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,0.2633769339492516
Wikipedia,454272,kindly explain why did you remove my changes. the added links were quite relevant and informational&#44 also the vanguard group and hi5&#44 why do you revert my edits?,16,17,9,10,21,APMYUTI3V3Y6R,A2UFD1I8ZO1V4G,ANVEDG15GV3QE,AD317NO9623GZ,A3IHLWMZNBLUR4,-0.04749908161440819
Wikipedia,19520,thanks for change to hugh de grandmesnil - i am (it is) very short of refs for that article. could you suggest one for your addition?,19,21,21,17,17,AUJNGT4ODJ6TE,A3S5L3I8O3Q2G,A2EKTJWJGLWVWV,A2AMGE57IJVSHF,A1LO3ERNARW7Y4,1.1896546518674289
Wikipedia,550420,over at &lt;url&gt; you've changed my request for protection on &lt;url&gt; to a request for unprotection.  is there a reason for that&#44 since the page has yet to be protected?,15,13,17,17,9,12,13,17,13,2,ANGX5PAAYGL9P,AVWFW00UYDVUD,A1BJTTNDDFZ3ZP,A1TLLJDX8H4JP1,A31RP7HI5172B,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A1F4D2PZ7NNWTL,A2HHK2B1GUH9GX,A3SQ6ORWDN5BGZ,-0.20012995721429569
Wikipedia,610393,hi&#44 i'd like to help you with the image you just uploaded to the &lt;url&gt; article.  can you tell me where you found it?,21,25,16,18,17,A233ONYNWKDIYF,AQCKOYMQSTWQT,A2QH1BQA6GR48O,A29B522D0BX6HN,AI4WWBB2PNCKH,1.2227296185630012
Wikipedia,48678,this one seems useful. should we not turn those redlinks blue?,13,15,16,16,13,A233ONYNWKDIYF,AYG3MF094634L,ARYGQ46IMW8AU,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.22877488206240387
Wikipedia,35404,hey&#44 if you want to assert that a cite does not say what it clearly does say&#44 how about actually coming to the discussion page to discuss it&#44 rather than treating edit summaries like a discussion space?  why the hell am i the one being accused of edit warring&#44 when i'm the only one actually willing to talk on the discussion page?,1,9,5,4,9,1,1,1,5,1,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A1BJTTNDDFZ3ZP,A3GD6QGVN7PWFR,A2ULMYRKQMNNFG,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,A3BFHU8LCKKM3X,A3454T4PU9GJM0,AMSWIR4J9XEIJ,-2.1520959741419388
Wikipedia,115884,an excellent news&#44 indeed! i don't have time to have a look at it right now (busy with the fr fa)&#44 but do they have something on gndevank?,13,21,21,15,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2QN0EGBRGJU1M,AYG3MF094634L,A1F4D2PZ7NNWTL,0.84037523989808882
Wikipedia,397759,i find it hard to believe one editor (even one so prolific as rickk) can have much of an effect overall. do contributors on either side have any (non-anecdotal) evidence that suggests otherwise?,9,9,17,13,13,A233ONYNWKDIYF,AC25X12LNYY6Y,A2UBXHCHM2I6IL,A302M81U0HM7RJ,A22CF8BF9YQND7,-0.19093722488479387
Wikipedia,623596,please do not remove warnings.  just follow the rules and everyone will get along&#44 ok?,7,8,17,11,3,AISPSIJ54U4SC,AE3D6SE2D8UPQ,AYG3MF094634L,A1E0EK09CA5OIO,AZOAW8JH5HJJK,-0.92191064743258055
Wikipedia,623599,yeah&#44 i thought the anime was first. would it still make sense to include &lt;url&gt;?,15,13,16,11,18,AAZKHFKG1B8VQ,A1BJTTNDDFZ3ZP,A1E0EK09CA5OIO,A3EJ5TT2ZGBIDA,A1F4D2PZ7NNWTL,0.27712169414570076
Wikipedia,623598,one last thing&#44 i noticed that astro's gender is given as male. is this erroneously placed?,13,13,9,13,19,A2NRW37D7QPLRE,A2UBXHCHM2I6IL,A1F4D2PZ7NNWTL,A1DTQSIIYIZL62,A2WZQ92N4809N1,-0.2901162668241668
Wikipedia,313904,was googling with thoughts of creating &lt;url&gt; and found link to &lt;url&gt; -- it's like the 8th hit on google.  you planning to move to wp main space soon?,13,13,13,12,13,A233ONYNWKDIYF,A2QH1BQA6GR48O,ANVEDG15GV3QE,A29B522D0BX6HN,AIPK94CUWL45W,-0.25003974858012767
Wikipedia,195417,hi taivo&#44 i'm beginning to have my suspicions that fellowscientist might be you-know-who from past debates. am i being paranoid?,13,17,13,17,17,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,ANVEDG15GV3QE,AIPK94CUWL45W,0.34488476297172366
Wikipedia,315335,i removed a few obvious links on &lt;url&gt;&#44 but wasn't sure about some of the others (sparknotes&#44 paperstarter&#44 etc) and couldn't find anything yea or nay on their use...if you have a few spare minutes (ha!)&#44 could you take a look?,21,17,17,16,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3GOI327COFGY5,A2GODV4YZGD8X9,A29B522D0BX6HN,1.0435115977212099
Wikipedia,236424,hi. is there any news on the &lt;url&gt;?,13,13,13,18,17,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A3IHLWMZNBLUR4,0.19537461738836948
Wikipedia,544823,wdm&#44 the homeopathy article is starting to stabilize.  but just a thought&#44 will an fac cause it blow up again?,13,13,16,17,21,A233ONYNWKDIYF,A1BJTTNDDFZ3ZP,A1F4D2PZ7NNWTL,AD1IH74UX9IAI,A3TFQK7QK8X6LM,0.44081260945835582
Wikipedia,104189,hello muhandes - just wanted to let you know i've changed this template&#44 &lt;url&gt;. it looked like your last edit was a mistake?,17,17,12,13,17,A2UFD1I8ZO1V4G,A1UEZLJ583HSV5,A28TXBSZPWMEU9,A28ZB4ZB13BWAI,AIPK94CUWL45W,0.16316289180897586
Wikipedia,449352,okay&#44 i think i finally might \&#34get it\&#34 well enough to leave this side discussion and take it back to the qd talk page. meet me there?,19,9,17,13,21,APMYUTI3V3Y6R,A2UFD1I8ZO1V4G,ANVEDG15GV3QE,AD317NO9623GZ,A3IHLWMZNBLUR4,0.10933452886068448
Wikipedia,476067,it's just&#44 what becomes of &lt;url&gt;? is the mention really there or not?,13,13,13,11,13,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A2QH1BQA6GR48O,AIPK94CUWL45W,-0.39862576650709697
Wikipedia,289512,seems like the troll committed suicide this morning. i don't know why&#58 perhaps not enough fun?,9,5,13,9,3,A233ONYNWKDIYF,ANMGOZ451W9ZN,AYG3MF094634L,A1RT9SQ9D9DLOV,A1NJCF3NH6RQGU,-1.5219898846533826
Wikipedia,621156,i am not involved at all i any governmental or  anti-drug organization or any pro- or anti-drug organization of any kind. if you don't have any claims on the sources&#44 what is then not in line with wikipedeia policy in the article?,6,14,14,17,8,A1486XFUE4FA27,A22SZHZTF72TRM,AYG3MF094634L,A1BJTTNDDFZ3ZP,A1F4D2PZ7NNWTL,-0.35040521778635003
Wikipedia,139609,can you explain what \&#34abandoned\&#34 means in the context of the prod on &lt;url&gt;? the article was recently created&#44 so i don't think that's the reference?,9,13,15,13,15,A233ONYNWKDIYF,AQCKOYMQSTWQT,A2QH1BQA6GR48O,A29B522D0BX6HN,AI4WWBB2PNCKH,-0.10832109638156109
Wikipedia,626797,what part of &#34use common sense&#34 did not get through to you? was it the &#34use&#44&#34 the &#34common&#44&#34 the &#34sense&#44&#34 or some combination thereafter?,3,1,1,1,1,AW6UIL04MLQ9N,AO5E3LWBYM72K,A3MN5VOZFQPNZF,A24VFD1THQRMFO,A3R708BQ3N67PY,-2.2512638913106224
Wikipedia,153636,i clearly provided a source that is valid&#44 and yet a couple of hours is a big deal? is it your way&#44 or the highway?,5,1,9,10,13,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A14L1L022A4SG7,A3S5L3I8O3Q2G,-1.5972196183199987
Wikipedia,82279,i'm not familiar with that article. can you please specify the exact article title?,17,17,17,25,16,A233ONYNWKDIYF,A199E33VY97TR,AYG3MF094634L,A2MWGIVIKOXWYM,A1F4D2PZ7NNWTL,0.98768007901708277
Wikipedia,356719,well&#44 to delete&#44 i would have to nominate it for vfd&#44 is that not true?  or can you just directly delete it yourself?,15,15,9,13,7,ANGX5PAAYGL9P,AVWFW00UYDVUD,A1BJTTNDDFZ3ZP,A1TLLJDX8H4JP1,A1F4D2PZ7NNWTL,-0.30773073859835287
Wikipedia,498902,in retrospect \&#34in as far away as\&#34 looks ungrammatical. shouldn't it just be \&#34as far away as\&#34?,9,13,13,13,9,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28ZB4ZB13BWAI,A3IHLWMZNBLUR4,-0.40659569078359653
Wikipedia,627252,i don't see the references anywhere. do you mean the &#34glimcher website&#34 and &#34official website&#34 links?,9,15,9,13,15,A233ONYNWKDIYF,AW6UIL04MLQ9N,A1BJTTNDDFZ3ZP,A2ULMYRKQMNNFG,A38WUWONC7EXTO,-0.3778477398176161
Wikipedia,19989,how do i \&#34inform a wikiproject\&#34? i would have liked to do so in several articles&#44 but is this not &lt;url&gt;?,13,14,15,13,16,A3KPQ7L5FS8SD6,A3RL5VZ7Y9FEG4,A3GD6QGVN7PWFR,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,0.14048682822722319
Wikipedia,423540,i went to &lt;url&gt; and couldn't find it. can you provide a link?,17,18,18,15,13,A233ONYNWKDIYF,A38WUWONC7EXTO,A1CIIX0CB0GR7H,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.55568205055035713
Wikipedia,52071,both just link to disambiguation pages&#44 where the right people don't seem to be represented. also&#44 my information is that &lt;url&gt; took the post in 1889&#44 while you have 1899. what was your source?,17,13,13,13,13,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,A3GOI327COFGY5,A00613921OIEGJA322163,-0.37444795853579632
Wikipedia,292636,and&#44 no&#44 i don't think that everyone who wrote a screenplay should have two pages&#44 but i do think that every artist who has a substantial list of works which would clutter up their biography page should have two pages. can you explain to me why the two-page thing is such a big deal when wikipedia is not paper?,9,10,1,5,6,A233ONYNWKDIYF,AYG3MF094634L,A2MWGIVIKOXWYM,A22CF8BF9YQND7,A38N58BSMTA0BE,-1.458111816563995
Wikipedia,618956,actually&#44 the page i am looking for is more like the equivalent of '''&lt;url&gt;''' here at en:wiki.  do you know of such a page at nn:wiki?,13,16,15,15,17,A2UFD1I8ZO1V4G,A38WUWONC7EXTO,A3E11SHVDD48Z8,A1F4D2PZ7NNWTL,AEYHIQUDWJ3KV,0.19089619912310382
Wikipedia,447985,as a timid wikipedia end-user who never makes more than a rare grammatical or spelling edit&#44 learning the history to be found on this talk page and kate's userpage history makes me sad. why is it that so many communities change the way they do as the size of the project they revolve around increases..?,16,21,14,17,9,AW6UIL04MLQ9N,AO5E3LWBYM72K,A3MN5VOZFQPNZF,A24VFD1THQRMFO,A3R708BQ3N67PY,0.40024988514213022
Wikipedia,628962,that's ok &mdash&#58 i just wondered if you had a new translation that used &#34on&#34.  where are you studying philosophy&#44 by the way?,16,17,15,17,17,AYG3MF094634L,A1F4D2PZ7NNWTL,A3G7QIYLFOXFG7,AZOAW8JH5HJJK,A1Y3Z92RE62NPS,0.75601170899483106
Wikipedia,372460,with an ndash rather than a hyphen.  can that be fixed?,13,21,17,20,13,A233ONYNWKDIYF,A1JMINVUZ2AOZR,A3CA5S8GR8TZ1U,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,0.52932958649910977
Wikipedia,621975,very nice. how could i doubt you?,18,21,13,21,4,A1RPVYUPJZGM9Z,A9Y5N2QRY4PNW,A2YFPO0N4GIS25,A872FSFU7WV6W,A1F4D2PZ7NNWTL,0.5516414090783186
Wikipedia,310105,i might have just done a wrong revert on this art - what do you think?  small cf singapores  changi maybe - but&#44 ...?,15,13,17,19,17,A3GD6QGVN7PWFR,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,A3BFHU8LCKKM3X,AMSWIR4J9XEIJ,0.38852596957080482
Wikipedia,536120,hi -i am editing the juan martin article with guitar technique information&#44and user addhoc is deleting all my writing. please&#44what do i do about this?,17,15,21,17,17,A233ONYNWKDIYF,A2WKPCZU4U110T,A302M81U0HM7RJ,A2LTFK382VHMWY,AZOAW8JH5HJJK,0.76810966333169461
Wikipedia,620595,i don't really see that as a problem. if it's a fringe position why not simply state it as such?,9,13,9,9,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,AVWFW00UYDVUD,AD1IH74UX9IAI,A38N58BSMTA0BE,-1.0612580442013453
Wikipedia,341179,any thoughts on merging the two? should the hib-tone version be merged with the irs one or vice-versa?,13,17,13,21,16,AYG3MF094634L,A1F4D2PZ7NNWTL,A37ADCYLCSB5O2,A38N58BSMTA0BE,A2JKFTV0JXWMI6,0.30477955515238725
Wikipedia,577827,these edits appear to be related to the same issue that caused the page to be protected. could you please explain why you are doing this?,21,17,14,9,13,A1R4VG71V6XECZ,A2WKPCZU4U110T,AYG3MF094634L,A26NYABOD7YBW8,A13CO3B2BRXQLZ,0.0053742965005565144
Wikipedia,128790,i moved the numbered gurkha regiments to \u201cg\u201d so they\u2019re all together&#58 what do you think about doing the same for the other names with numbers in? (east anglians for example)?,17,13,21,21,15,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A26YKYQIA3GX8B,A1G05O3HM7DNVZ,AIPK94CUWL45W,0.445585606656277
Wikipedia,502620,hi there&#44 i've found some peer-reviewed publications that discuss hoser's work. could you take another look at the article and the afd discussion?,17,21,24,25,21,A233ONYNWKDIYF,A2WKPCZU4U110T,A6YO9886DY2SC,AO5E3LWBYM72K,A1DTQSIIYIZL62,1.451757083376477
Wikipedia,441247,agree&#44 it would need rfc. one question - should we set up 2 rfcs&#44 as the rfc draft itself suggests - one for the general principle&#44 and the other (separate) for specific revdel critieria which the community may or may not endorse&#44 discuss&#44 or make suggestions?,17,18,9,15,17,A34A6MSJTD9A4L,AW6UIL04MLQ9N,A3MN5VOZFQPNZF,AC25X12LNYY6Y,A1DTQSIIYIZL62,0.41702923308142859
Wikipedia,362361,did you just revert back to the old article? or did i do something wrong with the move?,13,17,13,13,13,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A28TXBSZPWMEU9,A2QH1BQA6GR48O,AIPK94CUWL45W,-0.13989478342839418
Wikipedia,441245,figured it was broadly agreed and issues broadly resolved. shall we pick it up then?,17,13,13,13,17,A233ONYNWKDIYF,AHH34KPTA2LSS,A2UBXHCHM2I6IL,A872FSFU7WV6W,A1F4D2PZ7NNWTL,0.15981954601620693
Wikipedia,614895,your contributions show no edits to any rfc's.  could you provide a link?,17,14,13,17,13,A233ONYNWKDIYF,AYG3MF094634L,ARYGQ46IMW8AU,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.17322604064655261
Wikipedia,300256,i'm confused. why did i get a user warning relating to this article?,13,13,13,9,13,A22DP0ST9DWG9O,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,-0.43208360680702401
Wikipedia,620266,yes&#44 i'd seen your note&#44 but it looks as though all five of those edits were made by users other than terra. do you have any reason to suspect they are his sockpuppets?,17,21,1,21,16,A34A6MSJTD9A4L,A2X9AEDAHF7O7S,A3LSDGSZQEK7NF,A3E157ZN8XPUKJ,AC25X12LNYY6Y,-0.010039513686285462
Wikipedia,274659,(after multipled edit conflicts)i checked your behaviour and your contributions myself at the time&#44 as did numerous other admins who reviewed your edits and the block and it was subject of extensive discussion on and off-site so your suggestion that i should have checked with others is silly. you violated wikipedia's policies and were blocked rightly for it&#58 you've been given a second chance and instead of being productive you come here to moan about a comment i made more than six months ago&#44 that i still stand by&#44 and to pursue your now year-old vendetta against nick?,5,9,1,1,11,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A26YKYQIA3GX8B,A2QH1BQA6GR48O,A28ZB4ZB13BWAI,-1.6903750153143657
Wikipedia,192617,i wouldn't know where to put it. i know record charts is for charts etc and the certifications but where would i put a discography question?,17,17,13,21,13,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A00613921OIEGJA322163,ANVEDG15GV3QE,0.32812217829189966
Wikipedia,251234,i notice you occasionally use that remark in your edit summaries.  i understand simple stuff like r and c.  what does awai stand for?,18,13,17,25,17,A3I83CQLOZRO79,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A30BBO4BCZVILB,AIPK94CUWL45W,0.64331025110796713
Wikipedia,627462,my question is more towards a question on what their titles are.  is kira&#44 for example&#44 the yellow ptera ranger or the yellow dino ranger?,25,13,14,13,13,A16PRU8T6NZLN5,A2UFD1I8ZO1V4G,A2UBXHCHM2I6IL,A37ADCYLCSB5O2,A13CO3B2BRXQLZ,0.10434827792643722
Wikipedia,349628,finally your good self ? alternatively have you considered offering yourself to informally review his further editing (i note he has previously specifically rejected formal mentoring on dutch wikipedia)&#44 but as an admin who has (at least in part) been more supportive of guido in past discussions&#44 perhaps he would be willing to accept such a role from yourself ?,17,9,17,15,13,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A1BJTTNDDFZ3ZP,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.045893499103477682
Wikipedia,623287,i've tried expanding it a bit&#44 and removed a (somewhat inaccurate) sentence that referred to the chemical structure of anthracyclines. any better?,17,21,16,11,17,A2UFD1I8ZO1V4G,A6YO9886DY2SC,A1KC138MX47DXA,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,0.4990256419224206
Wikipedia,349780,&lt;person&gt; i've moved contents of &lt;url&gt; to &lt;url&gt;&#44 but keeping intial desciption of this specific disorder. it leaves though &lt;url&gt; looking very bare - can you word it up using teh emedicine and dermnz links already provided ?,17,17,13,17,13,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A1G05O3HM7DNVZ,AIPK94CUWL45W,0.13087248700027732
Wikipedia,451371,i dont disagree with your blocking it as promotional but its only edit was to remove an obvious blp violation and the user who reported it as promo-username restored the violation. would you mine reinforcing the wp:dolt essay to teapotgeorge?,17,17,13,17,15,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A1G05O3HM7DNVZ,AIPK94CUWL45W,0.27372208061774039
Wikipedia,420962,then&#44 i am curious. why did you create the redirect in the first place?,13,15,9,1,13,A233ONYNWKDIYF,ARYGQ46IMW8AU,A1F4D2PZ7NNWTL,A3TFQK7QK8X6LM,A1DTQSIIYIZL62,-0.60464307693242303
Wikipedia,560988,page has been locked - as the only real place to report issues the government experiences is on the prime minister of the time's page&#44 i find it quite simply a 'whitewash' to have the awb\/cole enquiry section on his page&#44 there since it happened&#44 removed a few months before the election. your views?,12,10,9,9,21,A3KPQ7L5FS8SD6,A3RL5VZ7Y9FEG4,A3GD6QGVN7PWFR,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,-0.34787988552366411
Wikipedia,358625,i can't find anything about crimson echoes' gameplay. do you think that its good as it is?,17,13,17,11,13,A233ONYNWKDIYF,A34A6MSJTD9A4L,A1F4D2PZ7NNWTL,A15YL2MKU0RY98,A9LK8OAITVXOQ,0.22132166618963894
Wikipedia,119894,you added the ''persondata'' material.  did you want to add any substantive material?,13,17,13,17,13,A2UFD1I8ZO1V4G,A26YKYQIA3GX8B,A28ZB4ZB13BWAI,A2AMGE57IJVSHF,A29B522D0BX6HN,0.10759127715041746
Wikipedia,493465,so what exactly was the point in moving 'birmingham new street station' to 'birmingham new street railway station' i've never heard it called that before nor any other of the birmingham stations. is there any need to add 'railway' to the title of a station unless it is being disambiguated from a bus station or something?,9,13,5,5,15,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A3GOI327COFGY5,A3RAW3BLRGAIVQ,-1.4680696264901059
Wikipedia,279719,as you've noticed&#44 i'm on a tear through general topology&#44 which was going well&#44 until i went to revise\/merge\/update &lt;url&gt;&#44 when i stumbled on a very simple conceptual issue. could you look at the talk page&#44 and tell me what i'm doing wrong?,18,16,13,18,17,A22DP0ST9DWG9O,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,0.45289378731675878
Wikipedia,428025,replied on my talk page. maybe move the conversation somewhere else if specific issues need further discussion?,13,15,17,9,11,A233ONYNWKDIYF,AAZKHFKG1B8VQ,AYG3MF094634L,AC25X12LNYY6Y,AD1IH74UX9IAI,0.070140690280937543
Wikipedia,627311,what&#44 my dear&#44 will change the fact of your poor anargumentative technique??,5,1,3,4,7,A233ONYNWKDIYF,A22SZHZTF72TRM,A3BA2LVL6Y7YO7,AVHARSCRX7M9E,AMJAP6BGF5LVM,-2.1523240794433773
Wikipedia,270658,about ten days ago i made some changes in response to your comments. can you please look at them and make your ga decision?,16,9,18,13,16,AYG3MF094634L,A26NYABOD7YBW8,A38WUWONC7EXTO,A872FSFU7WV6W,AEYHIQUDWJ3KV,0.22077688472098109
Wikipedia,159127,what are you looking for regarding reliable sources?  of the above statements&#44 what needs to be sourced outside of the manga itself?,13,18,13,17,13,A233ONYNWKDIYF,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,A2ULMYRKQMNNFG,A37ADCYLCSB5O2,-0.054286222008258597
Wikipedia,49008,so&#44 is the template too much? should i add it to all articles contained within the template?,17,21,17,21,13,A233ONYNWKDIYF,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,A2ULMYRKQMNNFG,A37ADCYLCSB5O2,0.73665794377710747
Wikipedia,623444,looks like he earned a block.  he break the 3rr rule?,8,13,13,9,13,A2QN0EGBRGJU1M,A1VE0KG5BAO7EU,AYG3MF094634L,A1F4D2PZ7NNWTL,AD1IH74UX9IAI,-0.69425112143749979
Wikipedia,555289,i was thinking on it&#44 but one question: i see several articles either deleted or promoted to fa after the oldid the sweeps uses. i'm assuming we simply ignore these?,14,15,16,15,17,A1QV3X9YMQQ3OQ,AYG3MF094634L,A3TFQK7QK8X6LM,AZOAW8JH5HJJK,A1E2GQZEL6QET9,0.3011442481885005
Wikipedia,257204,i'm thinking of removing myself as an involved party from the arbitration case&#44 because i'm apparently really not on board with what nightscream is trying to accomplish. do you have any good reasons for me to remain?,17,17,11,12,13,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28ZB4ZB13BWAI,A29B522D0BX6HN,AIPK94CUWL45W,0.021058783329058917
Wikipedia,453089,how did you learn interlingua?  was it an online course like lernu&#44 or what?,2,13,13,13,13,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A28K8ST8B2XU0N,A2QH1BQA6GR48O,AIPK94CUWL45W,-0.77524140511330653
Wikipedia,232496,i don't know what page you are talking about&#44 as this is your only edit. did you perhaps have another account?,13,15,17,8,13,A233ONYNWKDIYF,A1JMINVUZ2AOZR,A3CA5S8GR8TZ1U,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,-0.2430197410100817
Wikipedia,623841,then maybe admins should focus on copyright infringements and avoid the leadereducatorcopparliamentarian roles that they cherish so much.  could 1000 admins handle this?,10,10,12,4,9,AYG3MF094634L,A1F4D2PZ7NNWTL,A3G7QIYLFOXFG7,AZOAW8JH5HJJK,A1Y3Z92RE62NPS,-1.3121953877446799
Wikipedia,488320,hi&#44 we worked on a few australian-related articles together. may be you want to make a look on my &lt;url&gt;?,17,15,12,17,15,A233ONYNWKDIYF,AYG3MF094634L,AZ1RJVNOZFIWV,A1F4D2PZ7NNWTL,AZOAW8JH5HJJK,0.28242459917216334
Wikipedia,204181,i'd be happy to help but i don't speak ukrainian. what do you need help with?,17,17,17,25,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A1G05O3HM7DNVZ,AIPK94CUWL45W,1.3108752003775213
Wikipedia,204183,i give a glimpse there now and then. what is up?,13,13,9,13,9,A233ONYNWKDIYF,APDWVWS2HMSFD,A3GOI327COFGY5,A29B522D0BX6HN,A3IHLWMZNBLUR4,-0.51434943448273596
Wikipedia,523893,it's alive! care to critique the reborn &lt;url&gt; article &lt;g&gt;?,17,9,13,13,13,A233ONYNWKDIYF,APMYUTI3V3Y6R,A28TXBSZPWMEU9,A19ZT0TQPFA2,A29B522D0BX6HN,-0.25196925791245867
Wikipedia,24783,i notice that&#44 for some reason&#44 you have been undertaking some minor 'modifications' to the article john musgrave & sons. do you have some special interest in bolton firms&#44 or some particular knowledge on this firm?,5,12,9,24,17,A31RP7HI5172B,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,-0.27704998934883152
Wikipedia,102586,i'm baffled. what point is there being unblocked only to file an appeal that c has already decided to reject?,11,13,13,8,13,A1QV3X9YMQQ3OQ,A2GSW5RBAT5LQ5,A21753FQKCM5DQ,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,-0.4350549397343465
